ID,AreaSet,AuctionName,AuctionDateTime,SourceData,EURGBPRate,DeliveryPeriod,IntervalDuration,EURPrices,GBPPrices
10314,SEM-DA,PWR-MRC-D+1,12/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200112110000_20200112113415.csv,0.84904058,13/01/2020 16:00,60,50.009,42.45967037
10315,SEM-DA,PWR-MRC-D+1,12/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200112110000_20200112113415.csv,0.84904058,13/01/2020 17:00,60,59.918,50.87281347
10316,SEM-DA,PWR-MRC-D+1,12/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200112110000_20200112113415.csv,0.84904058,13/01/2020 18:00,60,49.058,41.65223277
10317,SEM-DA,PWR-MRC-D+1,12/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200112110000_20200112113415.csv,0.84904058,13/01/2020 19:00,60,48.88,41.50110355
10318,SEM-DA,PWR-MRC-D+1,12/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200112110000_20200112113415.csv,0.84904058,13/01/2020 20:00,60,40.45,34.34369146
10319,SEM-DA,PWR-MRC-D+1,12/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200112110000_20200112113415.csv,0.84904058,13/01/2020 21:00,60,30.034,25.50008478
10320,SEM-DA,PWR-MRC-D+1,12/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200112110000_20200112113415.csv,0.84904058,13/01/2020 22:00,60,26.108,22.16675146
10321,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,13/01/2020 23:00,60,22.699,19.45072838
10322,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 00:00,60,18.183,15.58097688
10323,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 01:00,60,14.293,12.24764354
10324,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 02:00,60,8.738,7.487574986
10325,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 03:00,60,8.064,6.910025714
10326,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 04:00,60,16.104,13.79948588
10327,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 05:00,60,26.48,22.69065983
10328,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 06:00,60,27.21,23.3161954
10329,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 07:00,60,38.089,32.63838906
10330,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 08:00,60,40.753,34.92116542
10331,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 09:00,60,43.095,36.9280206
10332,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 10:00,60,43.12,36.94944305
10333,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 11:00,60,50.01,42.85347048
10334,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 12:00,60,68.9,59.04027427
10335,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 13:00,60,83.3,71.3796059
10336,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 14:00,60,65,55.69837195
10337,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 15:00,60,62,53.12767786
10338,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 16:00,60,61.22,52.4592974
10339,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 17:00,60,69.065,59.18166244
10340,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 18:00,60,58.154,49.83204804
10341,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 19:00,60,53,45.41559559
10342,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 20:00,60,44.49,38.12339335
10343,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 21:00,60,36.71,31.45672668
10344,SEM-DA,PWR-MRC-D+1,13/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200113110000_20200113113315.csv,0.85689803,14/01/2020 22:00,60,28.5,24.42159386
10345,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,14/01/2020 23:00,60,23.282,19.97769004
10346,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 00:00,60,18.888,16.20731078
10347,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 01:00,60,15.62,13.40312338
10348,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 02:00,60,10.819,9.283507799
10349,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 03:00,60,9,7.72267032
10350,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 04:00,60,7.8,6.692980944
10351,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 05:00,60,11.5,9.86785652
10352,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 06:00,60,24.51,21.0314055
10353,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 07:00,60,42,36.03912816
10354,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 08:00,60,50.3,43.16114634
10355,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 09:00,60,50.724,43.52496992
10356,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 10:00,60,45.974,39.44911614
10357,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 11:00,60,42.091,36.11721294
10358,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 12:00,60,38,32.60683024
10359,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 13:00,60,35.456,30.42388876
10360,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 14:00,60,35.547,30.50197354
10361,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 15:00,60,38.547,33.07619698
10362,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 16:00,60,53.962,46.30341509
10363,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 17:00,60,66.633,57.17607683
10364,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 18:00,60,59.9,51.39866135
10365,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 19:00,60,52.517,45.06349747
10366,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 20:00,60,45.14,38.73348203
10367,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 21:00,60,34.596,29.68594471
10368,SEM-DA,PWR-MRC-D+1,14/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200114110000_20200114120854.csv,0.85807448,15/01/2020 22:00,60,30.71,26.35146728
10369,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,15/01/2020 23:00,60,29.726,25.45688119
10370,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 00:00,60,25,21.40960875
10371,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 01:00,60,11.794,10.10019702
10372,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 02:00,60,-0.02,-0.017127687
10373,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 03:00,60,-0.02,-0.017127687
10374,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 04:00,60,-0.02,-0.017127687
10375,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 05:00,60,-0.02,-0.017127687
10376,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 06:00,60,0,0
10377,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 07:00,60,24.85,21.2811511
10378,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 08:00,60,41.59,35.61702512
10379,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 09:00,60,40,34.255374
10380,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 10:00,60,40.44,34.63218311
10381,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 11:00,60,37.24,31.89175319
10382,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 12:00,60,39.953,34.21512394
10383,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 13:00,60,40.688,34.84456643
10384,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 14:00,60,41.348,35.4097801
10385,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 15:00,60,40.43,34.62361927
10386,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 16:00,60,47.886,41.00882098
10387,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 17:00,60,59.717,51.14070423
10388,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 18:00,60,56.629,48.49618936
10389,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 19:00,60,53.32,45.66241354
10390,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 20:00,60,46.551,39.86554788
10391,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 21:00,60,42.792,36.64639911
10392,SEM-DA,PWR-MRC-D+1,15/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200115110000_20200115113413.csv,0.85638435,16/01/2020 22:00,60,36.681,31.41303434
10393,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,16/01/2020 23:00,60,29.639,25.33031366
10394,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 00:00,60,29.451,25.16964363
10395,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 01:00,60,28.847,24.65344844
10396,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 02:00,60,27.81,23.7671994
10397,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 03:00,60,27.459,23.46722503
10398,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 04:00,60,29.537,25.24314162
10399,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 05:00,60,35.79,30.58712932
10400,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 06:00,60,40.803,34.87137853
10401,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 07:00,60,44.29,37.8514657
10402,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 08:00,60,50.648,43.28518932
10403,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 09:00,60,53.05,45.33800532
10404,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 10:00,60,49.717,42.48953083
10405,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 11:00,60,45,38.45825145
10406,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 12:00,60,43.236,36.95068799
10407,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 13:00,60,42.202,36.06700284
10408,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 14:00,60,42.8,36.57807027
10409,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 15:00,60,44.29,37.8514657
10410,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 16:00,60,55.389,47.33697977
10411,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 17:00,60,75,64.09708575
10412,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 18:00,60,66.4,56.74728658
10413,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 19:00,60,51.35,43.88513804
10414,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 20:00,60,46.647,39.86582345
10415,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 21:00,60,45.665,39.02657894
10416,SEM-DA,PWR-MRC-D+1,16/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200116110000_20200116113350.csv,0.85462781,17/01/2020 22:00,60,44.2,37.7745492
10417,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,17/01/2020 23:00,60,41.53,35.39589192
10418,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 00:00,60,38.25,32.60035796
10419,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 01:00,60,35.58,30.32472513
10420,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 02:00,60,33.11,28.21955168
10421,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 03:00,60,33.11,28.21955168
10422,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 04:00,60,33.11,28.21955168
10423,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 05:00,60,33.253,28.34143015
10424,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 06:00,60,35.661,30.39376118
10425,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 07:00,60,39.76,33.88732633
10426,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 08:00,60,42.004,35.79988067
10427,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 09:00,60,45.239,38.55706127
10428,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 10:00,60,45.98,39.1886133
10429,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 11:00,60,45.98,39.1886133
10430,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 12:00,60,45.98,39.1886133
10431,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 13:00,60,44.9,38.26813261
10432,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 14:00,60,44.9,38.26813261
10433,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 15:00,60,45.98,39.1886133
10434,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 16:00,60,54.9,46.79110201
10435,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 17:00,60,89.1,75.93965735
10436,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 18:00,60,82,69.88834908
10437,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 19:00,60,57.24,48.78547685
10438,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 20:00,60,50.467,43.01286967
10439,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 21:00,60,44.841,38.21784709
10440,SEM-DA,PWR-MRC-D+1,17/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200117110000_20200117113356.csv,0.85229694,18/01/2020 22:00,60,44,37.50106536
10441,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,18/01/2020 23:00,60,47.881,40.74978724
10442,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 00:00,60,44.99,38.28936171
10443,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 01:00,60,40.679,34.62042554
10444,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 02:00,60,36.967,31.4612766
10445,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 03:00,60,32.79,27.90638299
10446,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 04:00,60,30.162,25.66978724
10447,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 05:00,60,30.162,25.66978724
10448,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 06:00,60,30.85,26.25531916
10449,SEM-DA,PWR-MRC-D+1,18/01/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200118110000_20200118113326.csv,0.85106383,19/01/2020 07:00,60,33.334,28.36936171
