StartTime,EndTime,ImbalanceVolume,ImbalancePrice,ImbalanceCost
"2019-01-03 18:30:00","2019-01-03 19:00:00",37.311,94.27,NULL
"2019-01-03 19:00:00","2019-01-03 19:30:00",39.264,142.23,NULL
"2019-01-03 19:30:00","2019-01-03 20:00:00",28.832,74.7,NULL
"2019-01-03 20:00:00","2019-01-03 20:30:00",30.433,95.63,NULL
"2019-01-03 20:30:00","2019-01-03 21:00:00",23.432,65.48,NULL
"2019-01-03 21:00:00","2019-01-03 21:30:00",7.695,142.46,NULL
"2019-01-03 21:30:00","2019-01-03 22:00:00",-2.731,163.21,NULL
"2019-01-03 22:00:00","2019-01-03 22:30:00",-12.328,61.38,NULL
"2019-01-03 22:30:00","2019-01-03 23:00:00",-5.785,75.57,NULL
"2019-01-03 23:00:00","2019-01-03 23:30:00",-5.013,35.48,NULL
"2019-01-03 23:30:00","2019-01-04 00:00:00",-1.145,109.88,NULL
"2019-01-04 00:00:00","2019-01-04 00:30:00",11.364,50.92,NULL
"2019-01-04 00:30:00","2019-01-04 01:00:00",8.637,69.28,NULL
"2019-01-04 01:00:00","2019-01-04 01:30:00",2.833,22.49,NULL
"2019-01-04 01:30:00","2019-01-04 02:00:00",-8.722,-21.64,NULL
"2019-01-04 02:00:00","2019-01-04 02:30:00",1.73,73.76,NULL
"2019-01-04 02:30:00","2019-01-04 03:00:00",NULL,59.25,NULL
"2019-01-04 03:00:00","2019-01-04 03:30:00",NULL,59.23,NULL
"2019-01-04 03:30:00","2019-01-04 04:00:00",NULL,59.15,NULL
"2019-01-04 04:00:00","2019-01-04 04:30:00",NULL,58.35,NULL
"2019-01-04 04:30:00","2019-01-04 05:00:00",NULL,58.27,NULL
"2019-01-04 05:00:00","2019-01-04 05:30:00",NULL,65.6,NULL
"2019-01-04 05:30:00","2019-01-04 06:00:00",NULL,65.57,NULL
"2019-01-04 06:00:00","2019-01-04 06:30:00",NULL,72.78,NULL
"2019-01-04 06:30:00","2019-01-04 07:00:00",1.778,55.61,NULL
"2019-01-04 07:00:00","2019-01-04 07:30:00",-23.273,45.89,NULL
"2019-01-04 07:30:00","2019-01-04 08:00:00",-17.853,122.64,NULL
"2019-01-04 08:00:00","2019-01-04 08:30:00",-2.428,85.3,NULL
"2019-01-04 08:30:00","2019-01-04 09:00:00",8.035,97.53,NULL
"2019-01-04 09:00:00","2019-01-04 09:30:00",4.895,50.15,NULL
"2019-01-04 09:30:00","2019-01-04 10:00:00",10.64,71.62,NULL
"2019-01-04 10:00:00","2019-01-04 10:30:00",8.461,56.96,NULL
"2019-01-04 10:30:00","2019-01-04 11:00:00",6.528,52.91,NULL
"2019-01-04 11:00:00","2019-01-04 11:30:00",11.049,59.9,NULL
"2019-01-04 11:30:00","2019-01-04 12:00:00",10.594,64.57,NULL
"2019-01-04 12:00:00","2019-01-04 12:30:00",27.531,84.57,NULL
"2019-01-04 12:30:00","2019-01-04 13:00:00",25.511,73.03,NULL
"2019-01-04 13:00:00","2019-01-04 13:30:00",27.65,75.8,NULL
"2019-01-04 13:30:00","2019-01-04 14:00:00",24.304,72.63,NULL
"2019-01-04 14:00:00","2019-01-04 14:30:00",22.917,72.44,NULL
"2019-01-04 14:30:00","2019-01-04 15:00:00",22.375,85.1,NULL
"2019-01-04 15:00:00","2019-01-04 15:30:00",21.168,85.85,NULL
"2019-01-04 15:30:00","2019-01-04 16:00:00",25.139,96.93,NULL
"2019-01-04 16:00:00","2019-01-04 16:30:00",26.189,104.93,NULL
"2019-01-04 16:30:00","2019-01-04 17:00:00",42.628,153.66,NULL
"2019-01-04 17:00:00","2019-01-04 17:30:00",29.774,125.85,NULL
"2019-01-04 17:30:00","2019-01-04 18:00:00",57.664,204.01,NULL
"2019-01-04 18:00:00","2019-01-04 18:30:00",58.191,227.4,NULL
"2019-01-04 18:30:00","2019-01-04 19:00:00",48.855,121.93,NULL
"2019-01-04 19:00:00","2019-01-04 19:30:00",50.329,139.22,NULL
"2019-01-04 19:30:00","2019-01-04 20:00:00",38.419,134.15,NULL
"2019-01-04 20:00:00","2019-01-04 20:30:00",24.68,207.86,NULL
"2019-01-04 20:30:00","2019-01-04 21:00:00",-1.076,170.06,NULL
"2019-01-04 21:00:00","2019-01-04 21:30:00",-7.562,71.07,NULL
"2019-01-04 21:30:00","2019-01-04 22:00:00",-22.611,218.11,NULL
"2019-01-04 22:00:00","2019-01-04 22:30:00",-18.517,114.66,NULL
"2019-01-04 22:30:00","2019-01-04 23:00:00",-6.097,46.94,NULL
"2019-01-04 23:00:00","2019-01-04 23:30:00",-21.097,29.4,NULL
"2019-01-04 23:30:00","2019-01-05 00:00:00",-17.746,22.7,NULL
"2019-01-05 00:00:00","2019-01-05 00:30:00",7.948,98.04,NULL
"2019-01-05 00:30:00","2019-01-05 01:00:00",5.901,111.68,NULL
"2019-01-05 01:00:00","2019-01-05 01:30:00",10.774,106.04,NULL
"2019-01-05 01:30:00","2019-01-05 02:00:00",1.475,77.9,NULL
"2019-01-05 02:00:00","2019-01-05 02:30:00",-9.142,45.03,NULL
"2019-01-05 02:30:00","2019-01-05 03:00:00",-4.611,39.7,NULL
"2019-01-05 03:00:00","2019-01-05 03:30:00",0.631,49.64,NULL
"2019-01-05 03:30:00","2019-01-05 04:00:00",-9.444,42.48,NULL
"2019-01-05 04:00:00","2019-01-05 04:30:00",5.99,72.31,NULL
"2019-01-05 04:30:00","2019-01-05 05:00:00",11.298,35.03,NULL
"2019-01-05 05:00:00","2019-01-05 05:30:00",5.71,36.39,NULL
"2019-01-05 05:30:00","2019-01-05 06:00:00",4.117,45.63,NULL
"2019-01-05 06:00:00","2019-01-05 06:30:00",-8.194,21.43,NULL
"2019-01-05 06:30:00","2019-01-05 07:00:00",-9.456,23.98,NULL
"2019-01-05 07:00:00","2019-01-05 07:30:00",6.158,79.86,NULL
"2019-01-05 07:30:00","2019-01-05 08:00:00",-10.062,53.6,NULL
"2019-01-05 08:00:00","2019-01-05 08:30:00",-1.285,75.24,NULL
"2019-01-05 08:30:00","2019-01-05 09:00:00",11.854,117.85,NULL
"2019-01-05 09:00:00","2019-01-05 09:30:00",19.074,203.68,NULL
"2019-01-05 09:30:00","2019-01-05 10:00:00",20.964,87.01,NULL
"2019-01-05 10:00:00","2019-01-05 10:30:00",17.543,141.58,NULL
"2019-01-05 10:30:00","2019-01-05 11:00:00",13.297,152.2,NULL
"2019-01-05 11:00:00","2019-01-05 11:30:00",10.414,115.52,NULL
"2019-01-05 11:30:00","2019-01-05 12:00:00",20.621,169.55,NULL
"2019-01-05 12:00:00","2019-01-05 12:30:00",24.065,171.38,NULL
"2019-01-05 12:30:00","2019-01-05 13:00:00",23.663,172.01,NULL
"2019-01-05 13:00:00","2019-01-05 13:30:00",23.48,96.46,NULL
"2019-01-05 13:30:00","2019-01-05 14:00:00",4.241,75.61,NULL
"2019-01-05 14:00:00","2019-01-05 14:30:00",2.181,52.39,NULL
"2019-01-05 14:30:00","2019-01-05 15:00:00",2.649,52.75,NULL
"2019-01-05 15:00:00","2019-01-05 15:30:00",3.597,122.47,NULL
"2019-01-05 15:30:00","2019-01-05 16:00:00",28.103,160.89,NULL
"2019-01-05 16:00:00","2019-01-05 16:30:00",23.363,108.9,NULL
"2019-01-05 16:30:00","2019-01-05 17:00:00",28.688,117.46,NULL
"2019-01-05 17:00:00","2019-01-05 17:30:00",24.853,136.24,NULL
"2019-01-05 17:30:00","2019-01-05 18:00:00",42.465,195.71,NULL
"2019-01-05 18:00:00","2019-01-05 18:30:00",38.159,55.39,NULL
"2019-01-05 18:30:00","2019-01-05 19:00:00",26.708,83.09,NULL
"2019-01-05 19:00:00","2019-01-05 19:30:00",27.105,77.22,NULL
"2019-01-05 19:30:00","2019-01-05 20:00:00",7.511,100.82,NULL
"2019-01-05 20:00:00","2019-01-05 20:30:00",-4.034,92.25,NULL
"2019-01-05 20:30:00","2019-01-05 21:00:00",-6.261,68.04,NULL
"2019-01-05 21:00:00","2019-01-05 21:30:00",-4.422,91.18,NULL
"2019-01-05 21:30:00","2019-01-05 22:00:00",-9.018,55.38,NULL
"2019-01-05 22:00:00","2019-01-05 22:30:00",-13.754,143.64,NULL
"2019-01-05 22:30:00","2019-01-05 23:00:00",-13.531,47.6,NULL
"2019-01-05 23:00:00","2019-01-05 23:30:00",7.585,97.13,NULL
"2019-01-05 23:30:00","2019-01-06 00:00:00",-0.985,81.54,NULL
"2019-01-06 00:00:00","2019-01-06 00:30:00",-3.895,127.81,NULL
"2019-01-06 00:30:00","2019-01-06 01:00:00",-1.374,79.99,NULL
"2019-01-06 01:00:00","2019-01-06 01:30:00",-3.815,44.05,NULL
"2019-01-06 01:30:00","2019-01-06 02:00:00",-14.245,47.88,NULL
"2019-01-06 02:00:00","2019-01-06 02:30:00",-18.251,57.59,NULL
"2019-01-06 02:30:00","2019-01-06 03:00:00",-23.517,109.09,NULL
"2019-01-06 03:00:00","2019-01-06 03:30:00",-26.07,-34.63,NULL
"2019-01-06 03:30:00","2019-01-06 04:00:00",-14.447,-12.88,NULL
"2019-01-06 04:00:00","2019-01-06 04:30:00",-15.62,-56.73,NULL
"2019-01-06 04:30:00","2019-01-06 05:00:00",-16.888,-94.52,NULL
"2019-01-06 05:00:00","2019-01-06 05:30:00",-20.72,-103.06,NULL
"2019-01-06 05:30:00","2019-01-06 06:00:00",-11.295,25.6,NULL
"2019-01-06 06:00:00","2019-01-06 06:30:00",-11.1,28.23,NULL
"2019-01-06 06:30:00","2019-01-06 07:00:00",-13.59,23.82,NULL
"2019-01-06 07:00:00","2019-01-06 07:30:00",-17.304,25.63,NULL
"2019-01-06 07:30:00","2019-01-06 08:00:00",-28.375,25.47,NULL
"2019-01-06 08:00:00","2019-01-06 08:30:00",-44.953,20.18,NULL
"2019-01-06 08:30:00","2019-01-06 09:00:00",-49.676,-8.56,NULL
"2019-01-06 09:00:00","2019-01-06 09:30:00",-64.052,15.35,NULL
"2019-01-06 09:30:00","2019-01-06 10:00:00",-59.183,23.27,NULL
"2019-01-06 10:00:00","2019-01-06 10:30:00",-63.823,40.82,NULL
"2019-01-06 10:30:00","2019-01-06 11:00:00",-65.869,40.34,NULL
"2019-01-06 11:00:00","2019-01-06 11:30:00",-49.279,61.34,NULL
"2019-01-06 11:30:00","2019-01-06 12:00:00",-23.512,80.29,NULL
"2019-01-06 12:00:00","2019-01-06 12:30:00",-15.092,41.51,NULL
"2019-01-06 12:30:00","2019-01-06 13:00:00",-16.49,32.92,NULL
"2019-01-06 13:00:00","2019-01-06 13:30:00",-23.339,50.52,NULL
"2019-01-06 13:30:00","2019-01-06 14:00:00",-29.232,54.2,NULL
"2019-01-06 14:00:00","2019-01-06 14:30:00",-33.802,68,NULL
"2019-01-06 14:30:00","2019-01-06 15:00:00",-34.954,39.25,NULL
"2019-01-06 15:00:00","2019-01-06 15:30:00",-37.257,38.47,NULL
"2019-01-06 15:30:00","2019-01-06 16:00:00",-37.539,40.4,NULL
"2019-01-06 16:00:00","2019-01-06 16:30:00",-39.538,39.72,NULL
"2019-01-06 16:30:00","2019-01-06 17:00:00",-15.832,38.92,NULL
"2019-01-06 17:00:00","2019-01-06 17:30:00",-21.194,46.92,NULL
"2019-01-06 17:30:00","2019-01-06 18:00:00",-17.483,45.5,NULL
"2019-01-06 18:00:00","2019-01-06 18:30:00",-16.616,45.43,NULL
"2019-01-06 18:30:00","2019-01-06 19:00:00",-27.879,29.53,NULL
"2019-01-06 19:00:00","2019-01-06 19:30:00",-28.838,51.27,NULL
"2019-01-06 19:30:00","2019-01-06 20:00:00",-41.516,49.43,NULL
"2019-01-06 20:00:00","2019-01-06 20:30:00",-44.157,65.23,NULL
"2019-01-06 20:30:00","2019-01-06 21:00:00",-43.925,70.04,NULL
"2019-01-06 21:00:00","2019-01-06 21:30:00",-43.914,60.97,NULL
"2019-01-06 21:30:00","2019-01-06 22:00:00",-59.656,24.77,NULL
"2019-01-06 22:00:00","2019-01-06 22:30:00",-52.084,20.77,NULL
"2019-01-06 22:30:00","2019-01-06 23:00:00",-52.986,17.78,NULL
"2019-01-06 23:00:00","2019-01-06 23:30:00",-47.253,14.54,NULL
"2019-01-06 23:30:00","2019-01-07 00:00:00",-18.991,36.02,NULL
"2019-01-07 00:00:00","2019-01-07 00:30:00",-4.867,84.05,NULL
"2019-01-07 00:30:00","2019-01-07 01:00:00",-2.938,88.13,NULL
"2019-01-07 01:00:00","2019-01-07 01:30:00",9.712,84.73,NULL
"2019-01-07 01:30:00","2019-01-07 02:00:00",-1.596,41.4,NULL
"2019-01-07 02:00:00","2019-01-07 02:30:00",-4.152,6.82,NULL
"2019-01-07 02:30:00","2019-01-07 03:00:00",NULL,51.15,NULL
"2019-01-07 03:00:00","2019-01-07 03:30:00",NULL,45.56,NULL
"2019-01-07 03:30:00","2019-01-07 04:00:00",NULL,45.4,NULL
"2019-01-07 04:00:00","2019-01-07 04:30:00",NULL,46.72,NULL
"2019-01-07 04:30:00","2019-01-07 05:00:00",NULL,46.56,NULL
"2019-01-07 05:00:00","2019-01-07 05:30:00",NULL,43.87,NULL
"2019-01-07 05:30:00","2019-01-07 06:00:00",NULL,43.85,NULL
"2019-01-07 06:00:00","2019-01-07 06:30:00",NULL,57.94,NULL
"2019-01-07 06:30:00","2019-01-07 07:00:00",NULL,57.93,NULL
"2019-01-07 07:00:00","2019-01-07 07:30:00",NULL,70.74,NULL
"2019-01-07 07:30:00","2019-01-07 08:00:00",NULL,70.57,NULL
"2019-01-07 08:00:00","2019-01-07 08:30:00",-31.997,22.46,NULL
"2019-01-07 08:30:00","2019-01-07 09:00:00",-29.576,30.57,NULL
"2019-01-07 09:00:00","2019-01-07 09:30:00",-45.473,18.74,NULL
"2019-01-07 09:30:00","2019-01-07 10:00:00",-46.459,19.88,NULL
"2019-01-07 10:00:00","2019-01-07 10:30:00",-51.775,17.91,NULL
"2019-01-07 10:30:00","2019-01-07 11:00:00",NULL,69.69,NULL
"2019-01-07 11:00:00","2019-01-07 11:30:00",-45.167,16.41,NULL
"2019-01-07 11:30:00","2019-01-07 12:00:00",-31.448,28.72,NULL
"2019-01-07 12:00:00","2019-01-07 12:30:00",-27.88,29.1,NULL
"2019-01-07 12:30:00","2019-01-07 13:00:00",-35.612,21.67,NULL
"2019-01-07 13:00:00","2019-01-07 13:30:00",-36.979,26.63,NULL
"2019-01-07 13:30:00","2019-01-07 14:00:00",-46.002,22.23,NULL
"2019-01-07 14:00:00","2019-01-07 14:30:00",-33.06,32.55,NULL
"2019-01-07 14:30:00","2019-01-07 15:00:00",-40.006,35.62,NULL
"2019-01-07 15:00:00","2019-01-07 15:30:00",-38.016,27.58,NULL
"2019-01-07 15:30:00","2019-01-07 16:00:00",-32.967,20.46,NULL
"2019-01-07 16:00:00","2019-01-07 16:30:00",-32.841,23.63,NULL
"2019-01-07 16:30:00","2019-01-07 17:00:00",-22.75,38.06,NULL
"2019-01-07 17:00:00","2019-01-07 17:30:00",1.444,48.48,NULL
"2019-01-07 17:30:00","2019-01-07 18:00:00",-0.78,47.47,NULL
"2019-01-07 18:00:00","2019-01-07 18:30:00",-5.378,45.89,NULL
"2019-01-07 18:30:00","2019-01-07 19:00:00",-22.923,33.68,NULL
"2019-01-07 19:00:00","2019-01-07 19:30:00",-26.514,38.14,NULL
"2019-01-07 19:30:00","2019-01-07 20:00:00",-22.755,39.77,NULL
"2019-01-07 20:00:00","2019-01-07 20:30:00",-40.181,27.69,NULL
"2019-01-07 20:30:00","2019-01-07 21:00:00",-37.297,26.82,NULL
"2019-01-07 21:00:00","2019-01-07 21:30:00",-34.399,31.79,NULL
"2019-01-07 21:30:00","2019-01-07 22:00:00",-36.042,25.56,NULL
"2019-01-07 22:00:00","2019-01-07 22:30:00",-25.975,30.07,NULL
"2019-01-07 22:30:00","2019-01-07 23:00:00",-37.669,29.67,NULL
"2019-01-07 23:00:00","2019-01-07 23:30:00",-35.89,19.71,NULL
"2019-01-07 23:30:00","2019-01-08 00:00:00",-29.01,9.72,NULL
"2019-01-08 00:00:00","2019-01-08 00:30:00",-27.396,22.24,NULL
"2019-01-08 00:30:00","2019-01-08 01:00:00",-26.842,26.45,NULL
"2019-01-08 01:00:00","2019-01-08 01:30:00",-17.777,49.58,NULL
"2019-01-08 01:30:00","2019-01-08 02:00:00",-19.274,30.64,NULL
"2019-01-08 02:00:00","2019-01-08 02:30:00",-19.152,27.04,NULL
"2019-01-08 02:30:00","2019-01-08 03:00:00",NULL,52.48,NULL
"2019-01-08 03:00:00","2019-01-08 03:30:00",-17.945,34.01,NULL
"2019-01-08 03:30:00","2019-01-08 04:00:00",-19.492,28.01,NULL
"2019-01-08 04:00:00","2019-01-08 04:30:00",-23.417,16.99,NULL
"2019-01-08 04:30:00","2019-01-08 05:00:00",-13.663,26.24,NULL
"2019-01-08 05:00:00","2019-01-08 05:30:00",-4.509,12.16,NULL
"2019-01-08 05:30:00","2019-01-08 06:00:00",11.882,6.2,NULL
"2019-01-08 06:00:00","2019-01-08 06:30:00",4.634,60.82,NULL
"2019-01-08 06:30:00","2019-01-08 07:00:00",12.176,66.9,NULL
"2019-01-08 07:00:00","2019-01-08 07:30:00",22.903,52.2,NULL
"2019-01-08 07:30:00","2019-01-08 08:00:00",31.643,65.33,NULL
"2019-01-08 08:00:00","2019-01-08 08:30:00",27.239,-18.95,NULL
"2019-01-08 08:30:00","2019-01-08 09:00:00",13.554,40.1,NULL
"2019-01-08 09:00:00","2019-01-08 09:30:00",9.442,46.37,NULL
"2019-01-08 09:30:00","2019-01-08 10:00:00",13.889,55.77,NULL
"2019-01-08 10:00:00","2019-01-08 10:30:00",15.487,56.4,NULL
"2019-01-08 10:30:00","2019-01-08 11:00:00",16.594,57.67,NULL
"2019-01-08 11:00:00","2019-01-08 11:30:00",13.994,59.6,NULL
"2019-01-08 11:30:00","2019-01-08 12:00:00",20.661,118.67,NULL
"2019-01-08 12:00:00","2019-01-08 12:30:00",19.788,58.83,NULL
"2019-01-08 12:30:00","2019-01-08 13:00:00",19.882,51.85,NULL
"2019-01-08 13:00:00","2019-01-08 13:30:00",8.33,49.21,NULL
"2019-01-08 13:30:00","2019-01-08 14:00:00",-4.152,49.11,NULL
"2019-01-08 14:00:00","2019-01-08 14:30:00",-13.607,49.34,NULL
"2019-01-08 14:30:00","2019-01-08 15:00:00",-10.066,49.65,NULL
"2019-01-08 15:00:00","2019-01-08 15:30:00",-5.424,50.01,NULL
"2019-01-08 15:30:00","2019-01-08 16:00:00",-1.198,51.21,NULL
"2019-01-08 16:00:00","2019-01-08 16:30:00",-8.447,52.14,NULL
"2019-01-08 16:30:00","2019-01-08 17:00:00",18.771,80.51,NULL
"2019-01-08 17:00:00","2019-01-08 17:30:00",42.468,108.84,NULL
"2019-01-08 17:30:00","2019-01-08 18:00:00",47.065,99.83,NULL
"2019-01-08 18:00:00","2019-01-08 18:30:00",49.32,92.52,NULL
"2019-01-08 18:30:00","2019-01-08 19:00:00",26.482,89.55,NULL
"2019-01-08 19:00:00","2019-01-08 19:30:00",30.819,58.91,NULL
"2019-01-08 19:30:00","2019-01-08 20:00:00",28.566,118.98,NULL
"2019-01-08 20:00:00","2019-01-08 20:30:00",21.63,51.85,NULL
"2019-01-08 20:30:00","2019-01-08 21:00:00",16.946,51.1,NULL
"2019-01-08 21:00:00","2019-01-08 21:30:00",7.425,49.46,NULL
"2019-01-08 21:30:00","2019-01-08 22:00:00",-16.708,48.07,NULL
"2019-01-08 22:00:00","2019-01-08 22:30:00",-23.269,42.98,NULL
"2019-01-08 22:30:00","2019-01-08 23:00:00",-29.033,28.78,NULL
"2019-01-08 23:00:00","2019-01-08 23:30:00",-23.139,6.67,NULL
"2019-01-08 23:30:00","2019-01-09 00:00:00",-17.792,15.71,NULL
"2019-01-09 00:00:00","2019-01-09 00:30:00",-8.907,70.7,NULL
"2019-01-09 00:30:00","2019-01-09 01:00:00",-7.188,44.2,NULL
"2019-01-09 01:00:00","2019-01-09 01:30:00",-4.152,47.82,NULL
"2019-01-09 01:30:00","2019-01-09 02:00:00",-4.808,54.86,NULL
"2019-01-09 02:00:00","2019-01-09 02:30:00",-0.79,17.49,NULL
"2019-01-09 02:30:00","2019-01-09 03:00:00",-1.764,35.18,NULL
"2019-01-09 03:00:00","2019-01-09 03:30:00",-1.145,17.24,NULL
"2019-01-09 03:30:00","2019-01-09 04:00:00",-0.968,17.88,NULL
"2019-01-09 04:00:00","2019-01-09 04:30:00",2.448,20.45,NULL
"2019-01-09 04:30:00","2019-01-09 05:00:00",11.341,31.34,NULL
"2019-01-09 05:00:00","2019-01-09 05:30:00",-3.208,15.91,NULL
"2019-01-09 05:30:00","2019-01-09 06:00:00",-10.03,11.8,NULL
"2019-01-09 06:00:00","2019-01-09 06:30:00",-15.267,10.33,NULL
"2019-01-09 06:30:00","2019-01-09 07:00:00",3.794,46.79,NULL
"2019-01-09 07:00:00","2019-01-09 07:30:00",6.145,46.58,NULL
"2019-01-09 07:30:00","2019-01-09 08:00:00",12.185,50.43,NULL
"2019-01-09 08:00:00","2019-01-09 08:30:00",13.833,60.68,NULL
"2019-01-09 08:30:00","2019-01-09 09:00:00",13.224,61.22,NULL
"2019-01-09 09:00:00","2019-01-09 09:30:00",-0.751,54.95,NULL
"2019-01-09 09:30:00","2019-01-09 10:00:00",1.651,56.4,NULL
"2019-01-09 10:00:00","2019-01-09 10:30:00",12.061,54.04,NULL
"2019-01-09 10:30:00","2019-01-09 11:00:00",12.214,54.06,NULL
"2019-01-09 11:00:00","2019-01-09 11:30:00",11.705,54.61,NULL
"2019-01-09 11:30:00","2019-01-09 12:00:00",10.377,54.17,NULL
"2019-01-09 12:00:00","2019-01-09 12:30:00",11.268,54.19,NULL
"2019-01-09 12:30:00","2019-01-09 13:00:00",11.788,54.49,NULL
"2019-01-09 13:00:00","2019-01-09 13:30:00",14.801,56.46,NULL
"2019-01-09 13:30:00","2019-01-09 14:00:00",13.005,54.92,NULL
"2019-01-09 14:00:00","2019-01-09 14:30:00",12.722,54.93,NULL
"2019-01-09 14:30:00","2019-01-09 15:00:00",11.652,54.31,NULL
"2019-01-09 15:00:00","2019-01-09 15:30:00",17.575,67.37,NULL
"2019-01-09 15:30:00","2019-01-09 16:00:00",32.418,180.69,NULL
"2019-01-09 16:00:00","2019-01-09 16:30:00",33.165,117.79,NULL
"2019-01-09 16:30:00","2019-01-09 17:00:00",50.01,148.71,NULL
"2019-01-09 17:00:00","2019-01-09 17:30:00",59.14,219.31,NULL
"2019-01-09 17:30:00","2019-01-09 18:00:00",59.629,239.35,NULL
"2019-01-09 18:00:00","2019-01-09 18:30:00",54.749,140.97,NULL
"2019-01-09 18:30:00","2019-01-09 19:00:00",42.935,115.7,NULL
"2019-01-09 19:00:00","2019-01-09 19:30:00",31.673,78.33,NULL
"2019-01-09 19:30:00","2019-01-09 20:00:00",30.962,104.64,NULL
"2019-01-09 20:00:00","2019-01-09 20:30:00",33.203,82.07,NULL
"2019-01-09 20:30:00","2019-01-09 21:00:00",24.726,69.98,NULL
"2019-01-09 21:00:00","2019-01-09 21:30:00",10.965,71.9,NULL
"2019-01-09 21:30:00","2019-01-09 22:00:00",-14.463,57.56,NULL
"2019-01-09 22:00:00","2019-01-09 22:30:00",-15.426,53.46,NULL
"2019-01-09 22:30:00","2019-01-09 23:00:00",-13.219,61.91,NULL
"2019-01-09 23:00:00","2019-01-09 23:30:00",4.399,95.82,NULL
"2019-01-09 23:30:00","2019-01-10 00:00:00",14.947,76.81,NULL
"2019-01-10 00:00:00","2019-01-10 00:30:00",12.686,77.1,NULL
"2019-01-10 00:30:00","2019-01-10 01:00:00",5.304,74.16,NULL
"2019-01-10 01:00:00","2019-01-10 01:30:00",5.221,98.08,NULL
"2019-01-10 01:30:00","2019-01-10 02:00:00",0.379,75.67,NULL
"2019-01-10 02:00:00","2019-01-10 02:30:00",8.362,98.74,NULL
"2019-01-10 02:30:00","2019-01-10 03:00:00",7.988,99.87,NULL
"2019-01-10 03:00:00","2019-01-10 03:30:00",7.512,99.86,NULL
"2019-01-10 03:30:00","2019-01-10 04:00:00",5.494,100.75,NULL
"2019-01-10 04:00:00","2019-01-10 04:30:00",6.916,100.73,NULL
"2019-01-10 04:30:00","2019-01-10 05:00:00",10.546,104.17,NULL
"2019-01-10 05:00:00","2019-01-10 05:30:00",18.098,138.69,NULL
"2019-01-10 05:30:00","2019-01-10 06:00:00",41.224,152.83,NULL
"2019-01-10 06:00:00","2019-01-10 06:30:00",35.405,99.32,NULL
"2019-01-10 06:30:00","2019-01-10 07:00:00",21.981,75.56,NULL
"2019-01-10 07:00:00","2019-01-10 07:30:00",22.797,42.68,NULL
"2019-01-10 07:30:00","2019-01-10 08:00:00",28.202,105.25,NULL
"2019-01-10 08:00:00","2019-01-10 08:30:00",34.158,128.16,NULL
"2019-01-10 08:30:00","2019-01-10 09:00:00",17.693,75.02,NULL
"2019-01-10 09:00:00","2019-01-10 09:30:00",10.367,51.49,NULL
"2019-01-10 09:30:00","2019-01-10 10:00:00",21.182,57.19,NULL
"2019-01-10 10:00:00","2019-01-10 10:30:00",19.325,52.26,NULL
"2019-01-10 10:30:00","2019-01-10 11:00:00",19.431,50.7,NULL
"2019-01-10 11:00:00","2019-01-10 11:30:00",18.084,50.7,NULL
"2019-01-10 11:30:00","2019-01-10 12:00:00",16.323,53.41,NULL
"2019-01-10 12:00:00","2019-01-10 12:30:00",19.487,62.45,NULL
"2019-01-10 12:30:00","2019-01-10 13:00:00",26.742,67.08,NULL
"2019-01-10 13:00:00","2019-01-10 13:30:00",29.498,78.07,NULL
"2019-01-10 13:30:00","2019-01-10 14:00:00",20.407,77.44,NULL
"2019-01-10 14:00:00","2019-01-10 14:30:00",18.719,100.95,NULL
"2019-01-10 14:30:00","2019-01-10 15:00:00",16.091,75.5,NULL
"2019-01-10 15:00:00","2019-01-10 15:30:00",20.375,116.25,NULL
"2019-01-10 15:30:00","2019-01-10 16:00:00",33.254,178.64,NULL
"2019-01-10 16:00:00","2019-01-10 16:30:00",37.331,198.24,NULL
"2019-01-10 16:30:00","2019-01-10 17:00:00",52.834,172.04,NULL
"2019-01-10 17:00:00","2019-01-10 17:30:00",69.131,208.3,NULL
"2019-01-10 17:30:00","2019-01-10 18:00:00",69.5,139.6,NULL
"2019-01-10 18:00:00","2019-01-10 18:30:00",63.639,206.34,NULL
"2019-01-10 18:30:00","2019-01-10 19:00:00",58.568,178.49,NULL
"2019-01-10 19:00:00","2019-01-10 19:30:00",47.678,113.27,NULL
"2019-01-10 19:30:00","2019-01-10 20:00:00",36.786,110.65,NULL
"2019-01-10 20:00:00","2019-01-10 20:30:00",35.713,111.83,NULL
"2019-01-10 20:30:00","2019-01-10 21:00:00",28.813,81.69,NULL
"2019-01-10 21:00:00","2019-01-10 21:30:00",28.694,123.11,NULL
"2019-01-10 21:30:00","2019-01-10 22:00:00",19.814,82.33,NULL
"2019-01-10 22:00:00","2019-01-10 22:30:00",14.646,125.29,NULL
"2019-01-10 22:30:00","2019-01-10 23:00:00",14.247,123.52,NULL
"2019-01-10 23:00:00","2019-01-10 23:30:00",11.701,101.32,NULL
"2019-01-10 23:30:00","2019-01-11 00:00:00",-5.213,40.52,NULL
"2019-01-11 00:00:00","2019-01-11 00:30:00",-1.66,47.91,NULL
"2019-01-11 00:30:00","2019-01-11 01:00:00",-11.01,43.46,NULL
"2019-01-11 01:00:00","2019-01-11 01:30:00",-15.102,39.24,NULL
"2019-01-11 01:30:00","2019-01-11 02:00:00",-17.814,23.72,NULL
"2019-01-11 02:00:00","2019-01-11 02:30:00",-1.271,72.43,NULL
"2019-01-11 02:30:00","2019-01-11 03:00:00",7.428,97.29,NULL
